# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9043096647491131,2.9126101784830647,1.373949448707434,-72.66447840258317,2.611447691081237,-3.0000000000000258,0.3713154273830882,0.0,55.47773631274225,0.0
 0.9086405075879833,2.9160168605696524,1.3631944586712126,-72.4242130455564,2.5984551625646266,-3.0,0.3758138802826167,0.0,55.87074100643115,0.0
 0.9129838114138933,2.9194617025693153,1.3524768909905096,-72.18154944238674,2.585425251086897,-2.999999999999949,0.3804283846107855,0.0,56.27339793606928,0.0
 0.9173395746877472,2.9229447531514983,1.341797491358033,-71.93643584236185,2.572357961265335,-3.0000000000000253,0.3851615400752086,0.0,56.6857999058965,0.0
 0.9217077982957376,2.926466060985643,1.331157005466491,-71.6888195929751,2.5592532904413643,-2.9999999999999236,0.39001601835027344,0.0,57.10804076216846,0.0
 0.9260884856626744,2.9300256747411946,1.3205561790085913,-71.43864712025774,2.546111228340554,-2.9999999999999747,0.39499456412226264,0.0,57.540215180727195,0.0
 0.9304816428708224,2.9336236430875955,1.3099957576770427,-71.18586390917815,2.5329317567161103,-2.9999999999999494,0.40009999607246055,0.0,57.982418479188574,0.0
 0.9348872787845295,2.9372600146942887,1.2994764871645528,-70.93041448396264,2.519714848974989,-2.9999999999999747,0.40533520799501704,0.0,58.43474639506329,0.0
 0.9393054051809464,2.9409348382307186,1.2889991131638299,-70.67224238844668,2.5064604697857384,-2.99999999999995,0.41070316966703885,0.0,58.897294841420155,0.0
 0.9437360368871497,2.9446481623663288,1.278564381367582,-70.41129016651269,2.493168574667129,-2.99999999999995,0.4162069276963746,0.0,59.37015966160247,0.0
 0.9481791919240039,2.9484000357705615,1.2681730374685172,-70.1474993425734,2.479839109556566,-3.0,0.42184960658634035,0.0,59.85343635677633,0.0
 0.9526348916571142,2.952190507112861,1.2578258271593439,-69.88081040217277,2.4664720103572355,-2.9999999999999254,0.42763440907612266,0.0,60.34721978118416,0.0
 0.9571031609552411,2.9560196250626705,1.24752349613277,-69.6111627727972,2.4530672024628553,-2.9999999999999503,0.43356461713391525,0.0,60.85160383433079,0.0
 0.9615840283565703,2.9598874382894325,1.2372667900815035,-69.33849480485733,2.4396246002588673,-3.0000000000000497,0.4396435923403706,0.0,61.36668112331225,0.0
 0.9660775262432573,2.9637939954625923,1.2270564546982528,-69.06274375291675,2.426144106598806,-3.000000000000074,0.44587477615636595,0.0,61.89254258020696,0.0
 0.9705836910246816,2.9677393452515917,1.2168932356757258,-68.78384575730901,2.412625612254533,-3.0000000000000244,0.4522616905214937,0.0,62.42927709394222,0.0
 0.9751025633298842,2.9717235363258747,1.2067778787066306,-68.50173582601538,2.3990689953389253,-2.9999999999999756,0.4588079377422262,0.0,62.97697106651847,0.0
 0.9796341882096766,2.975746617354885,1.196711129483675,-68.21634781707637,2.385474120699548,-3.0,0.4655172005095433,0.0,63.53570797152769,0.0
 0.9841786153489475,2.979808637008065,1.1866937336995682,-67.92761442145778,2.3718408392817354,-3.0000000000000244,0.47239324165371954,0.0,64.10556786715705,0.0
 0.9887358992897237,2.9839096439548594,1.1767264370470174,-67.63546714650244,2.3581689874594067,-2.9999999999999756,0.4794399037497288,0.0,64.68662687283796,0.0
 0.9933060996655707,2.988049686864711,1.1668099852187308,-67.33983630005592,2.344458386331866,-2.9999999999999516,0.4866611083794501,0.0,65.27895661290532,0.0
 0.9978892814479584,2.992228814407063,1.1569451239074167,-67.04065097533437,2.3307088409847028,-3.0000000000000244,0.4940608552777807,0.0,65.88262362315339,0.0
 1.0024855152052574,2.9964470752513592,1.147132598805783,-66.73783903661821,2.316920139712806,-2.999999999999976,0.5016432210310452,0.0,66.49768870415562,0.0
 1.0070948773750652,3.000704518067043,1.137373155606538,-66.43132710592562,2.3030920532033825,-3.0,0.5094123576898777,0.0,67.12420624503399,0.0
 1.0117174505506137,3.0050011915235566,1.12766754000239,-66.12104055070733,2.289224333676737,-3.000000000000048,0.5173724908740754,0.0,67.76222349340922,0.0
 1.016353323782052,3.0093371442903454,1.1180164976860465,-65.80690347271151,2.275316713982422,-3.0,0.5255279175033313,0.0,68.41177976491545,0.0
 1.021002592893446,3.0137124250368514,1.1084207743502161,-65.488838698195,2.2613689066482396,-3.0,0.5338830031902563,0.0,69.0729056284178,0.0
 1.0256653608164024,3.018127082432519,1.0988811156876068,-65.16676776948542,2.247380602879371,-2.9999999999999525,0.5424421794176773,0.0,69.74562200125654,0.0
 1.030341737941263,3.02258116514679,1.089398267390927,-64.84061093819957,2.2333514715047893,-3.0,0.5512099396680543,0.0,70.42993921591852,0.0
 1.035031842486902,3.02707472184911,1.0799729751528842,-64.5102871601339,2.2192811578678717,-3.0000000000000475,0.5601908355918458,0.0,71.12585600148775,0.0
 1.039735800890202,3.0316078012089207,1.070605984666187,-64.1757140921038,2.205169282657972,-3.0,0.5693894724867152,0.0,71.83335842218172,0.0
 1.0444537482163756,3.036180451895666,1.0612980416235434,-63.836808090805796,2.1910154406794513,-2.999999999999953,0.5788105038892228,0.0,72.55241872715484,0.0
 1.049185828591366,3.04079272257879,1.0520498917176613,-63.49348421398894,2.17681919955448,-3.0,0.5884586259474637,0.0,73.28299414321555,0.0
 1.053932195657649,3.0454446619277347,1.042862280641249,-63.14565622406897,2.162580098355631,-3.0,0.5983385706923618,0.0,74.02502559078249,0.0
 1.0586930130548498,3.0501363186119446,1.0337359540870148,-62.79323659440815,2.1482976461640293,-2.9999999999999067,0.6084550988728993,0.0,74.77843631209795,0.0
 1.0634684549266797,3.054867741300863,1.0246716577476664,-62.43613651853339,2.133971320548539,-3.0000000000000466,0.6188129917412972,0.0,75.54313042972619,0.0
 1.0682587064558149,3.0596389786639326,1.0156701373159123,-62.07426592247673,2.119600565961134,-2.999999999999907,0.6294170421444629,0.0,76.31899141891225,0.0
 1.0730639644284423,3.064450079370598,1.0067321384844603,-61.70753348049813,2.105184792043252,-3.0,0.6402720444882346,0.0,77.10588047403603,0.0
 1.0778844378303296,3.069301092090302,0.9978584069460187,-61.33584663454393,2.09072337183759,-2.999999999999954,0.6513827839249444,0.0,77.9036348126459,0.0
 1.0827203484764087,3.074192065492487,0.9890496883932955,-60.95911161758519,2.0762156398993525,-3.0000000000000457,0.6627540243338814,0.0,78.7120658609874,0.0
 1.0875719316760093,3.079123048246598,0.980306728518999,-60.57723348124817,2.061660890300551,-3.0,0.6743904950104421,0.0,79.53095734393072,0.0
 1.0924394369360348,3.0840940890220776,0.971630273015837,-60.19011612804172,2.0470583745204745,-2.9999999999999543,0.6862968765502624,0.0,80.36006328850284,0.0
 1.0973231287045533,3.0891052364883693,0.9630210675765181,-59.797662348442046,2.032407299214919,-3.0,0.6984777850345593,0.0,81.19910590614118,0.0
 1.1022232871574582,3.0941565393149166,0.9544798578937499,-59.39977386326775,2.017706823856204,-3.0000000000000453,0.7109377549902299,0.0,82.04777337718834,0.0
